rule,count,support,confidence
"{'1600', '39'} => {'48'}",307,0.0034822259023161908,0.6476793248945147
"{'405', '48'} => {'39'}",340,0.0038565368299267257,0.6476190476190476
"{'170', '39', '32'} => {'48'}",215,0.002438692407159547,0.6475903614457831
"{'2284', '39'} => {'48'}",226,0.002563462716363059,0.6475644699140402
{'1378'} => {'1379'},158,0.0017921553503777137,0.6475409836065574
{'1257'} => {'48'},248,0.0028130033347700824,0.6475195822454308
"{'39', '1344'} => {'48'}",314,0.0035616251899911527,0.6474226804123712
"{'41', '31'} => {'48'}",134,0.0015199292212064155,0.6473429951690821
"{'39', '96'} => {'48'}",145,0.0016446995304099273,0.6473214285714286
{'2573'} => {'39'},178,0.002019010458020462,0.6472727272727272
{'10420'} => {'48'},178,0.002019010458020462,0.6472727272727272
{'1327'} => {'39'},1156,0.013112225221750868,0.6472564389697648
"{'1327', '32'} => {'39'}",209,0.0023706358748667227,0.6470588235294118
{'396'} => {'39'},436,0.004945441346611919,0.6468842729970327
"{'39', '2065'} => {'48'}",152,0.0017240988180848892,0.6468085106382979
"{'48', '703'} => {'39'}",302,0.0034255121254055036,0.6466809421841542
"{'39', '12951'} => {'48'}",183,0.0020757242349311493,0.6466431095406361
"{'41', '270', '39'} => {'48'}",258,0.0029264308885914568,0.6466165413533834
{'2177'} => {'39'},161,0.0018261836165241261,0.6465863453815262
"{'38', '840'} => {'39'}",245,0.00277897506862367,0.6464379947229552
{'308'} => {'39'},170,0.0019282684149633628,0.6463878326996197
{'640'} => {'48'},232,0.0026315192486558833,0.6462395543175488
{'1016'} => {'39'},137,0.0015539574873528277,0.6462264150943396
{'1818'} => {'48'},146,0.0016560422857920646,0.6460176991150443
"{'41', '39', '225'} => {'48'}",469,0.005319752274222454,0.6460055096418733
{'1003'} => {'48'},250,0.002835688845534357,0.6459948320413437
"{'38', '39', '105'} => {'48'}",290,0.0032893990608198545,0.6458797327394209
"{'39', '45'} => {'48'}",361,0.004094734692951612,0.6457960644007156
"{'39', '790'} => {'38', '48'}",235,0.0026655475148022957,0.6456043956043956
{'2103'} => {'48'},153,0.0017354415734670266,0.6455696202531646
"{'38', '39', '3904'} => {'48'}",173,0.001962296681109775,0.6455223880597015
"{'41', '32'} => {'48'}",2063,0.023400104353349514,0.64549436795995
"{'41', '49'} => {'39', '48'}",142,0.0016106712642635149,0.6454545454545455
{'809'} => {'39'},404,0.004582473174383522,0.645367412140575
"{'39', '13041'} => {'48'}",444,0.005036183389669018,0.6453488372093024
"{'41', '39'} => {'48'}",7366,0.0835507361448243,0.6453478184685474
{'441'} => {'39'},393,0.004457702865180009,0.645320197044335
{'682'} => {'48'},191,0.002166466277988249,0.6452702702702703
"{'39', '1783'} => {'48'}",240,0.002722261291712983,0.6451612903225806
{'75'} => {'48'},209,0.0023706358748667227,0.6450617283950617
{'168'} => {'48'},189,0.002143780767223974,0.6450511945392492
"{'1146', '3616'} => {'39'}",189,0.002143780767223974,0.6450511945392492
{'2983'} => {'39'},149,0.0016900705519384768,0.645021645021645
{'397'} => {'39'},198,0.002245865565663211,0.6449511400651465
{'250'} => {'48'},178,0.002019010458020462,0.644927536231884
{'133'} => {'48'},158,0.0017921553503777137,0.6448979591836734
{'345'} => {'48'},316,0.0035843107007554275,0.6448979591836734
"{'39', '237'} => {'48'}",1244,0.014110387695378961,0.6448937273198548
"{'39', '65'} => {'48'}",1797,0.02038293142170096,0.6447793326157158
{'346'} => {'48'},216,0.0024500351625416847,0.6447761194029851
"{'589', '32'} => {'39'}",147,0.001667385041174202,0.6447368421052632
{'916'} => {'39'},350,0.0039699643837481004,0.6445672191528545
"{'39', '3616'} => {'48'}",270,0.003062543953177106,0.6443914081145584
"{'41', '39', '286'} => {'48'}",134,0.0015199292212064155,0.6442307692307693
"{'38', '286', '32'} => {'39'}",143,0.0016220140196456523,0.6441441441441441
{'1344'} => {'39'},485,0.005501236360336653,0.6440903054448871
"{'39', '16011'} => {'48'}",275,0.003119257730087793,0.6440281030444965
{'195'} => {'39'},217,0.002461377917923822,0.6439169139465876
{'1275'} => {'39'},141,0.0015993285088813775,0.6438356164383562
{'374'} => {'39'},376,0.004264876023683673,0.6438356164383562
"{'38', '78'} => {'39', '48'}",141,0.0015993285088813775,0.6438356164383562
{'2011'} => {'48'},141,0.0015993285088813775,0.6438356164383562
{'215'} => {'48'},206,0.0023366076087203104,0.64375
{'426'} => {'48'},327,0.0037090810099589394,0.6437007874015748
{'4945'} => {'48'},177,0.002007667702638325,0.6436363636363637
"{'16010', '16011'} => {'39'}",419,0.004752614505115583,0.6436251920122887
"{'39', '1872'} => {'48'}",213,0.0024160068963952723,0.6435045317220544
"{'41', '1344'} => {'48'}",166,0.0018828973934348133,0.6434108527131783
{'5248'} => {'39'},175,0.0019849821918740502,0.6433823529411765
{'1564'} => {'48'},182,0.002064381479549012,0.6431095406360424
"{'604', '32'} => {'39'}",144,0.0016333567750277896,0.6428571428571429
{'2344'} => {'48'},180,0.0020416959687847374,0.6428571428571429
{'9843'} => {'39'},144,0.0016333567750277896,0.6428571428571429
{'740'} => {'39'},759,0.008609151335042309,0.642675698560542
"{'370'} => {'38', '39'}",241,0.0027336040470951205,0.6426666666666667
"{'1393', '39'} => {'48'}",507,0.005750776978743676,0.6425855513307985
{'434'} => {'39'},133,0.001508586465824278,0.642512077294686
"{'449', '39'} => {'48'}",239,0.0027109185363308453,0.6424731182795699
{'534'} => {'48'},203,0.002302579342573898,0.6424050632911392
{'1956'} => {'39'},194,0.0022004945441346613,0.6423841059602649
"{'38', '55'} => {'39'}",422,0.004786642771261995,0.6423135464231354
{'55'} => {'39'},452,0.005126925432726118,0.6420454545454546
"{'39', '16011', '16010'} => {'48'}",269,0.0030512011977949683,0.6420047732696897
{'3404'} => {'39'},156,0.001769469839613439,0.6419753086419753
{'840'} => {'39'},251,0.002847031600916495,0.6419437340153452
{'4940'} => {'48'},147,0.001667385041174202,0.6419213973799127
{'10611'} => {'39'},138,0.001565300242734965,0.641860465116279
{'12473'} => {'39'},172,0.0019509539257276378,0.6417910447761194
"{'258', '41'} => {'39', '48'}",163,0.001848869127288401,0.6417322834645669
{'2164'} => {'39'},188,0.0021324380118418365,0.6416382252559727
"{'41', '175'} => {'48'}",188,0.0021324380118418365,0.6416382252559727
{'1818'} => {'1819'},145,0.0016446995304099273,0.6415929203539823
"{'170', '39', '32'} => {'38', '48'}",213,0.0024160068963952723,0.641566265060241
{'2199'} => {'48'},383,0.004344275311358635,0.6415410385259631
{'169'} => {'39'},177,0.002007667702638325,0.6413043478260869
{'1380'} => {'309'},134,0.0015199292212064155,0.6411483253588517
"{'956', '32'} => {'48'}",134,0.0015199292212064155,0.6411483253588517
{'581'} => {'39'},368,0.004174133980626574,0.6411149825783972
"{'38', '110', '32'} => {'39'}",284,0.0032213425285270297,0.6410835214446953
{'1987'} => {'39'},309,0.0035049114130804655,0.6410788381742739
{'604'} => {'39'},775,0.008790635421156507,0.6410256410256411
"{'390'} => {'38', '39'}",241,0.0027336040470951205,0.6409574468085106
"{'209', '39'} => {'48'}",207,0.002347950364102448,0.6408668730650154
{'3616'} => {'39'},419,0.004752614505115583,0.6406727828746177
{'167'} => {'48'},164,0.0018602118826705383,0.640625
"{'39', '14933'} => {'48'}",205,0.0023252648533381728,0.640625
"{'16010', '32'} => {'39'}",180,0.0020416959687847374,0.6405693950177936
{'3502'} => {'39'},244,0.0027676323132415324,0.6404199475065617
"{'13041', '32'} => {'39'}",144,0.0016333567750277896,0.64
"{'41', '533'} => {'39', '48'}",215,0.002438692407159547,0.6398809523809523
{'1479'} => {'39'},302,0.0034255121254055036,0.6398305084745762
"{'48', '1872'} => {'39'}",213,0.0024160068963952723,0.6396396396396397
{'664'} => {'39'},481,0.005455865338808103,0.6396276595744681
"{'39', '808'} => {'48'}",181,0.0020530387241668746,0.6395759717314488
"{'39', '105'} => {'48'}",291,0.0033007418162019917,0.6395604395604395
"{'39', '390'} => {'48'}",165,0.0018715546380526757,0.6395348837209303
{'9501'} => {'39'},275,0.003119257730087793,0.6395348837209303
{'246'} => {'39'},259,0.002937773643973594,0.6395061728395062
"{'39', '225', '32'} => {'48'}",298,0.0033801411038769536,0.6394849785407726
"{'39', '15578'} => {'48'}",149,0.0016900705519384768,0.6394849785407726
{'12925'} => {'39'},938,0.010639504548444909,0.6394001363326517
{'3291'} => {'39'},156,0.001769469839613439,0.639344262295082
{'320'} => {'48'},195,0.0022118372995167984,0.639344262295082
"{'41', '147'} => {'48'}",280,0.00317597150699848,0.639269406392694
"{'39', '1986'} => {'48'}",264,0.002994487420884281,0.639225181598063
{'3510'} => {'39'},225,0.0025521199609809214,0.6392045454545454
{'1012'} => {'48'},147,0.001667385041174202,0.6391304347826087
"{'38', '39', '12925'} => {'48'}",147,0.001667385041174202,0.6391304347826087
{'147'} => {'39'},1137,0.012896712869490257,0.6391231028667791
"{'237', '32'} => {'48'}",363,0.004117420203715886,0.6390845070422535
"{'38', '39', '390'} => {'48'}",154,0.001746784328849164,0.6390041493775933
{'684'} => {'48'},177,0.002007667702638325,0.6389891696750902
"{'39', '4883'} => {'48'}",200,0.0022685510764274856,0.6389776357827476
"{'39', '32'} => {'48'}",5402,0.06127356457430639,0.6389118864577173
"{'947', '39'} => {'48'}",207,0.002347950364102448,0.6388888888888888
"{'39', '281'} => {'38', '48'}",184,0.002087066990313287,0.6388888888888888
"{'947', '48'} => {'39'}",207,0.002347950364102448,0.6388888888888888
{'1027'} => {'39'},221,0.002506748939452372,0.638728323699422
{'52'} => {'39'},320,0.003629681722283977,0.6387225548902196
{'3315'} => {'39'},175,0.0019849821918740502,0.6386861313868614
"{'48', '123'} => {'39'}",509,0.005773462489507952,0.6386449184441656
"{'38', '110'} => {'39'}",1740,0.019736394364919127,0.6385321100917432
{'10444'} => {'48'},302,0.0034255121254055036,0.638477801268499
{'384'} => {'39'},279,0.0031646287516163426,0.6384439359267735
{'842'} => {'39'},263,0.002983144665502144,0.6383495145631068
{'1486'} => {'48'},270,0.003062543953177106,0.6382978723404256
{'16011'} => {'39'},427,0.004843356548172682,0.6382660687593423
"{'16010', '39'} => {'48'}",529,0.0060003175971507,0.638118214716526
"{'48', '1859'} => {'39'}",134,0.0015199292212064155,0.638095238095238
{'2749'} => {'39'},192,0.0021778090333703865,0.6378737541528239
{'760'} => {'39'},155,0.0017581270842313016,0.6378600823045267
{'1704'} => {'39'},287,0.003255370794673442,0.6377777777777778
{'1313'} => {'48'},250,0.002835688845534357,0.6377551020408163
{'1313'} => {'39'},250,0.002835688845534357,0.6377551020408163
{'1938'} => {'39'},169,0.0019169256595812255,0.6377358490566037
{'1188'} => {'39'},176,0.0019963249472561874,0.6376811594202898
{'1001'} => {'48'},183,0.0020757242349311493,0.6376306620209059
"{'39', '396'} => {'48'}",278,0.0031532859962342054,0.6376146788990825
{'235'} => {'39'},197,0.0022345228102810736,0.6375404530744336
"{'39', '8978'} => {'48'}",276,0.00313060048546993,0.6374133949191686
"{'39', '105'} => {'38', '48'}",290,0.0032893990608198545,0.6373626373626373
{'412'} => {'48'},181,0.0020530387241668746,0.6373239436619719
{'5782'} => {'39'},137,0.0015539574873528277,0.6372093023255814
"{'1393', '41'} => {'39', '48'}",137,0.0015539574873528277,0.6372093023255814
"{'48', '176'} => {'39'}",144,0.0016333567750277896,0.6371681415929203
{'1249'} => {'39'},151,0.0017127560627027518,0.6371308016877637
{'489'} => {'48'},165,0.0018715546380526757,0.637065637065637
{'30'} => {'39'},344,0.0039019078514552757,0.6370370370370371
"{'110', '32'} => {'39'}",286,0.0032440280392913045,0.6369710467706013
"{'37'} => {'38', '39'}",684,0.007758444681382001,0.6368715083798883
{'5767'} => {'39'},135,0.001531271976588553,0.6367924528301887
{'133'} => {'39'},156,0.001769469839613439,0.636734693877551
"{'38', '255'} => {'39', '48'}",170,0.0019282684149633628,0.6367041198501873
{'4070'} => {'39'},177,0.002007667702638325,0.6366906474820144
"{'185', '32'} => {'48'}",184,0.002087066990313287,0.6366782006920415
{'3635'} => {'39'},168,0.001905582904199088,0.6363636363636364
{'5152'} => {'39'},189,0.002143780767223974,0.6363636363636364
{'2184'} => {'39'},294,0.003334770082348404,0.6363636363636364
{'1786'} => {'48'},168,0.001905582904199088,0.6363636363636364
"{'41', '117'} => {'48'}",168,0.001905582904199088,0.6363636363636364
"{'39', '1158'} => {'48'}",154,0.001746784328849164,0.6363636363636364
{'258'} => {'39'},628,0.007123250379982305,0.6362715298885512
{'237'} => {'39'},1929,0.0218801751321431,0.6362137203166227
{'1973'} => {'48'},236,0.0026768902701844333,0.6361185983827493
"{'16217', '39'} => {'48'}",463,0.0052516957419296295,0.635989010989011
"{'41', '589'} => {'48'}",138,0.001565300242734965,0.6359447004608295
{'281'} => {'39'},288,0.0032667135500555793,0.6357615894039735
"{'65', '32'} => {'48'}",492,0.005580635648011615,0.6356589147286822
{'1160'} => {'48'},157,0.0017808125949955764,0.6356275303643725
{'2135'} => {'48'},293,0.0033234273269662665,0.6355748373101953
{'1964'} => {'48'},143,0.0016220140196456523,0.6355555555555555
{'155'} => {'39'},347,0.003935936117601688,0.6355311355311355
{'6118'} => {'39'},136,0.0015426147319706903,0.6355140186915887
"{'79', '32'} => {'39'}",244,0.0027676323132415324,0.6354166666666666
"{'1146', '32'} => {'39'}",216,0.0024500351625416847,0.6352941176470588
{'4994'} => {'39'},188,0.0021324380118418365,0.6351351351351351
{'682'} => {'39'},188,0.0021324380118418365,0.6351351351351351
{'10'} => {'39'},452,0.005126925432726118,0.6348314606741573
{'2464'} => {'39'},186,0.0021097525010775617,0.6348122866894198
{'2164'} => {'48'},186,0.0021097525010775617,0.6348122866894198
{'514'} => {'39'},271,0.003073886708559243,0.6346604215456675
"{'39', '272'} => {'48'}",283,0.0032099997731448926,0.6345291479820628
"{'38', '65'} => {'48'}",408,0.004627844195912071,0.6345256609642301
{'1619'} => {'48'},236,0.0026768902701844333,0.6344086021505376
{'2856'} => {'39'},170,0.0019282684149633628,0.6343283582089553
"{'38', '281'} => {'39'}",274,0.0031079149747056554,0.6342592592592593
"{'592', '32'} => {'48'}",163,0.001848869127288401,0.6342412451361867
{'69'} => {'48'},156,0.001769469839613439,0.6341463414634146
{'286'} => {'39'},750,0.008507066536603072,0.6339814032121724
"{'48', '2524'} => {'39'}",135,0.001531271976588553,0.6338028169014085
"{'39', '1146'} => {'48'}",623,0.007066536603071618,0.6337741607324516
"{'30', '39'} => {'48'}",218,0.0024727206733059595,0.6337209302325582
{'379'} => {'39'},429,0.004866042058936957,0.6336779911373708
{'12946'} => {'39'},339,0.0038451940745445885,0.6336448598130842
{'1071'} => {'48'},147,0.001667385041174202,0.6336206896551724
{'932'} => {'39'},166,0.0018828973934348133,0.6335877862595419
"{'824', '32'} => {'48'}",166,0.0018828973934348133,0.6335877862595419
{'279'} => {'39'},401,0.004548444908237109,0.6334913112164297
{'597'} => {'48'},159,0.0018034981057598511,0.6334661354581673
{'1655'} => {'48'},197,0.0022345228102810736,0.6334405144694534
{'12929'} => {'39'},470,0.0053310950296045915,0.633423180592992
"{'185', '32'} => {'39'}",183,0.0020757242349311493,0.6332179930795848
{'492'} => {'39'},164,0.0018602118826705383,0.6332046332046332
"{'338', '32'} => {'39'}",145,0.0016446995304099273,0.6331877729257642
"{'260', '39'} => {'48'}",271,0.003073886708559243,0.633177570093458
"{'38', '39', '37'} => {'48'}",433,0.0049114130804655065,0.6330409356725146
{'2286'} => {'39'},138,0.001565300242734965,0.6330275229357798
{'2054'} => {'39'},188,0.0021324380118418365,0.632996632996633
{'340'} => {'48'},407,0.004616501440529933,0.6329704510108864
{'911'} => {'48'},150,0.0017014133073206144,0.6329113924050633
{'589'} => {'39'},708,0.0080306708105533,0.6327077747989276
{'53'} => {'48'},322,0.0036523672330482523,0.6326129666011788
"{'89', '32'} => {'39', '48'}",451,0.00511558267734398,0.6325385694249649
"{'110', '32'} => {'38', '39'}",284,0.0032213425285270297,0.6325167037861915
{'640'} => {'39'},227,0.002574805471745196,0.6323119777158774
{'1489'} => {'39'},189,0.002143780767223974,0.6321070234113713
{'2115'} => {'48'},237,0.0026882330255665705,0.632
"{'1659', '39'} => {'48'}",194,0.0022004945441346613,0.6319218241042345
{'1067'} => {'48'},369,0.004185476736008711,0.6318493150684932
{'186'} => {'48'},417,0.0047299289943513075,0.6318181818181818
{'793'} => {'39'},312,0.003538939679226878,0.631578947368421
{'1160'} => {'39'},156,0.001769469839613439,0.631578947368421
{'651'} => {'39'},156,0.001769469839613439,0.631578947368421
"{'270', '32'} => {'39'}",276,0.00313060048546993,0.631578947368421
{'2523'} => {'48'},269,0.0030512011977949683,0.6314553990610329
{'576'} => {'48'},161,0.0018261836165241261,0.6313725490196078
{'3321'} => {'39'},154,0.001746784328849164,0.6311475409836066
"{'13041', '32'} => {'48'}",142,0.0016106712642635149,0.6311111111111111
{'1964'} => {'39'},142,0.0016106712642635149,0.6311111111111111
{'261'} => {'48'},330,0.0037431092761053514,0.6309751434034416
{'643'} => {'48'},212,0.0024046641410131347,0.6309523809523809
{'3055'} => {'48'},135,0.001531271976588553,0.6308411214953271
{'2915'} => {'39'},164,0.0018602118826705383,0.6307692307692307
{'652'} => {'39'},205,0.0023252648533381728,0.6307692307692307
"{'39', '15618'} => {'48'}",222,0.002518091694834509,0.6306818181818182
"{'39', '785'} => {'48'}",140,0.00158798575349924,0.6306306306306306
"{'48', '62'} => {'39'}",198,0.002245865565663211,0.6305732484076433
{'103'} => {'39'},512,0.005807490755654364,0.6305418719211823
"{'2958'} => {'39', '48'}",570,0.006465370567818335,0.6305309734513275
"{'39', '251'} => {'48'}",220,0.0024954061840702342,0.6303724928366762
{'3808'} => {'39'},138,0.001565300242734965,0.6301369863013698
{'43'} => {'39'},138,0.001565300242734965,0.6301369863013698
{'267'} => {'48'},368,0.004174133980626574,0.6301369863013698
"{'39', '16011'} => {'16010', '48'}",269,0.0030512011977949683,0.629976580796253
{'16010'} => {'39'},829,0.009403144211791928,0.6299392097264438
{'5728'} => {'48'},160,0.0018148408611419885,0.6299212598425197
"{'38', '39', '225'} => {'48'}",337,0.0038225085637803133,0.6299065420560748
{'1976'} => {'48'},177,0.002007667702638325,0.6298932384341637
{'110'} => {'39'},1759,0.019951906717179738,0.629563350035791
{'4070'} => {'48'},175,0.0019849821918740502,0.6294964028776978
{'795'} => {'48'},158,0.0017921553503777137,0.6294820717131474
"{'38', '41', '225'} => {'48'}",141,0.0015993285088813775,0.6294642857142857
"{'14098', '32'} => {'48'}",141,0.0015993285088813775,0.6294642857142857
"{'39', '420'} => {'48'}",214,0.00242734965177741,0.6294117647058823
{'3668'} => {'48'},180,0.0020416959687847374,0.6293706293706294
"{'12925', '32'} => {'48'}",146,0.0016560422857920646,0.6293103448275862
"{'89', '237'} => {'39', '48'}",146,0.0016560422857920646,0.6293103448275862
{'727'} => {'39'},241,0.0027336040470951205,0.6292428198433421
"{'39', '79'} => {'48'}",699,0.007928586012114063,0.6291629162916291
"{'38', '41', '110'} => {'48'}",419,0.004752614505115583,0.6291291291291291
"{'38', '39', '286'} => {'48'}",458,0.005194981965018943,0.6291208791208791
{'269'} => {'39'},441,0.0050021551235226065,0.6291012838801712
"{'39', '3904'} => {'38', '48'}",173,0.001962296681109775,0.6290909090909091
{'493'} => {'48'},139,0.0015766429981171027,0.6289592760180995
"{'48', '117'} => {'39'}",378,0.004287561534447948,0.6289517470881864
{'3451'} => {'39'},161,0.0018261836165241261,0.62890625
"{'39', '23'} => {'48'}",322,0.0036523672330482523,0.62890625
"{'286', '32'} => {'39'}",144,0.0016333567750277896,0.62882096069869
{'3635'} => {'48'},166,0.0018828973934348133,0.6287878787878788
{'565'} => {'48'},149,0.0016900705519384768,0.6286919831223629
{'10490'} => {'48'},240,0.002722261291712983,0.6282722513089005
{'15832'} => {'39'},718,0.008144098364374673,0.6281714785651793
"{'41', '237'} => {'48'}",375,0.004253533268301536,0.628140703517588
{'2965'} => {'48'},179,0.0020303532134025998,0.6280701754385964
{'2965'} => {'39'},179,0.0020303532134025998,0.6280701754385964
{'2464'} => {'48'},184,0.002087066990313287,0.6279863481228669
{'18'} => {'39'},540,0.006125087906354212,0.627906976744186
{'571'} => {'39'},322,0.0036523672330482523,0.6276803118908382
{'3012'} => {'39'},165,0.0018715546380526757,0.6273764258555133
"{'1529'} => {'38', '39'}",202,0.002291236587191761,0.6273291925465838
"{'39', '384'} => {'48'}",175,0.0019849821918740502,0.6272401433691757
{'222'} => {'48'},143,0.0016220140196456523,0.6271929824561403
"{'39', '1704'} => {'48'}",180,0.0020416959687847374,0.627177700348432
{'718'} => {'39'},180,0.0020416959687847374,0.627177700348432
"{'39', '885'} => {'48'}",222,0.002518091694834509,0.6271186440677966
{'3799'} => {'48'},264,0.002994487420884281,0.6270783847980997
{'1594'} => {'39'},153,0.0017354415734670266,0.6270491803278688
{'490'} => {'48'},279,0.0031646287516163426,0.6269662921348315
{'490'} => {'39'},279,0.0031646287516163426,0.6269662921348315
"{'39', '103'} => {'48'}",321,0.0036410244776661146,0.626953125
"{'1062', '39'} => {'48'}",168,0.001905582904199088,0.6268656716417911
"{'39', '12925'} => {'48'}",588,0.006669540164696808,0.6268656716417911
{'6128'} => {'48'},146,0.0016560422857920646,0.6266094420600858
"{'39', '2343'} => {'48'}",146,0.0016560422857920646,0.6266094420600858
"{'840'} => {'38', '39'}",245,0.00277897506862367,0.6265984654731458
{'3311'} => {'39'},151,0.0017127560627027518,0.6265560165975104
{'1784'} => {'39'},151,0.0017127560627027518,0.6265560165975104
{'479'} => {'39'},580,0.006578798121639709,0.6263498920086393
"{'16011'} => {'39', '16010'}",419,0.004752614505115583,0.6263079222720478
{'269'} => {'48'},439,0.004979469612758331,0.6262482168330956
{'855'} => {'39'},325,0.003686395499194664,0.626204238921002
{'2746'} => {'48'},144,0.0016333567750277896,0.6260869565217392
{'536'} => {'48'},164,0.0018602118826705383,0.6259541984732825
{'1616'} => {'39'},169,0.0019169256595812255,0.6259259259259259
{'5074'} => {'39'},184,0.002087066990313287,0.6258503401360545
{'101'} => {'39'},1400,0.015879857534992402,0.6258381761287438
{'989'} => {'48'},189,0.002143780767223974,0.6258278145695364
{'186'} => {'39'},413,0.004684557972822758,0.6257575757575757
"{'39', '589'} => {'48'}",443,0.005024840634286881,0.6257062146892656
"{'734'} => {'39', '48'}",229,0.0025974909825094714,0.6256830601092896
{'2383'} => {'48'},356,0.004038020916040924,0.6256590509666081
"{'449', '48'} => {'39'}",239,0.0027109185363308453,0.6256544502617801
{'4201'} => {'48'},137,0.0015539574873528277,0.6255707762557078
"{'39', '12933'} => {'48'}",142,0.0016106712642635149,0.6255506607929515
{'2528'} => {'39'},152,0.0017240988180848892,0.6255144032921811
"{'38', '264'} => {'48'}",157,0.0017808125949955764,0.6254980079681275
"{'12946', '39'} => {'48'}",212,0.0024046641410131347,0.6253687315634219
{'2325'} => {'48'},212,0.0024046641410131347,0.6253687315634219
{'179'} => {'48'},624,0.007077879358453756,0.625250501002004
{'1714'} => {'39'},317,0.003595653456137565,0.6252465483234714
"{'38', '806'} => {'39'}",135,0.001531271976588553,0.625
{'3759'} => {'48'},195,0.0022118372995167984,0.625
{'5124'} => {'48'},170,0.0019282684149633628,0.625
{'1629'} => {'48'},165,0.0018715546380526757,0.625
{'4975'} => {'48'},135,0.001531271976588553,0.625
"{'1188', '38'} => {'39'}",160,0.0018148408611419885,0.625
{'2440'} => {'48'},185,0.0020984097456954245,0.625
"{'41', '110'} => {'48'}",423,0.004797985526644132,0.6248153618906942
{'297'} => {'48'},328,0.0037204237653410766,0.6247619047619047
"{'41', '1146'} => {'48'}",313,0.003550282434609015,0.624750499001996
{'10551'} => {'39'},178,0.002019010458020462,0.624561403508772
{'2635'} => {'39'},178,0.002019010458020462,0.624561403508772
"{'39', '31'} => {'48'}",336,0.003811165808398176,0.6245353159851301
{'587'} => {'48'},163,0.001848869127288401,0.6245210727969349
{'2103'} => {'39'},148,0.0016787277965563394,0.6244725738396625
"{'286', '32'} => {'38', '39'}",143,0.0016220140196456523,0.6244541484716157
{'2147'} => {'48'},138,0.001565300242734965,0.6244343891402715
{'1538'} => {'48'},138,0.001565300242734965,0.6244343891402715
{'4891'} => {'48'},133,0.001508586465824278,0.6244131455399061
{'16217'} => {'39'},728,0.008257525918196049,0.6243567753001715
{'805'} => {'48'},171,0.0019396111703455002,0.6240875912408759
{'116'} => {'39'},166,0.0018828973934348133,0.6240601503759399
{'203'} => {'48'},204,0.0023139220979560356,0.6238532110091743
{'208'} => {'48'},330,0.0037431092761053514,0.6238185255198487
{'1172'} => {'48'},184,0.002087066990313287,0.6237288135593221
"{'36', '32'} => {'38', '39'}",308,0.003493568657698328,0.6234817813765182
{'2495'} => {'48'},202,0.002291236587191761,0.6234567901234568
{'1395'} => {'39'},149,0.0016900705519384768,0.6234309623430963
{'2184'} => {'48'},288,0.0032667135500555793,0.6233766233766234
{'2375'} => {'48'},187,0.0021210952564596993,0.6233333333333333
{'2991'} => {'39'},230,0.0026088337378916086,0.6233062330623306
{'65'} => {'39'},2787,0.03161225925001701,0.623211091234347
"{'39', '48', '8978'} => {'41'}",172,0.0019509539257276378,0.6231884057971014
{'3270'} => {'48'},592,0.006714911186225358,0.6231578947368421
{'1081'} => {'39'},210,0.00238197863024886,0.6231454005934718
{'2420'} => {'39'},162,0.0018375263719062635,0.6230769230769231
{'1013'} => {'39'},162,0.0018375263719062635,0.6230769230769231
{'2187'} => {'48'},233,0.002642862004038021,0.6229946524064172
{'104'} => {'39'},152,0.0017240988180848892,0.6229508196721312
"{'39', '1327'} => {'48'}",720,0.00816678387513895,0.6228373702422145
"{'110'} => {'38', '39'}",1740,0.019736394364919127,0.6227630637079457
"{'38', '47'} => {'48'}",269,0.0030512011977949683,0.6226851851851852
{'2629'} => {'39'},198,0.002245865565663211,0.6226415094339622
{'2254'} => {'39'},216,0.0024500351625416847,0.622478386167147
{'1784'} => {'48'},150,0.0017014133073206144,0.6224066390041494
"{'39', '37'} => {'48'}",440,0.0049908123681404685,0.6223479490806223
{'675'} => {'48'},374,0.004242190512919399,0.6222961730449251
{'171'} => {'48'},140,0.00158798575349924,0.6222222222222222
"{'772', '48'} => {'39'}",275,0.003119257730087793,0.6221719457013575
"{'56', '39', '38'} => {'48'}",219,0.002484063428688097,0.6221590909090909
"{'41', '9'} => {'39', '48'}",191,0.002166466277988249,0.6221498371335505
"{'48', '704'} => {'39'}",191,0.002166466277988249,0.6221498371335505
{'1677'} => {'39'},291,0.0033007418162019917,0.6217948717948718
{'795'} => {'39'},156,0.001769469839613439,0.6215139442231076
{'1819'} => {'48'},156,0.001769469839613439,0.6215139442231076
{'6118'} => {'48'},133,0.001508586465824278,0.6214953271028038
{'2002'} => {'48'},133,0.001508586465824278,0.6214953271028038
"{'2437', '48'} => {'39'}",215,0.002438692407159547,0.6213872832369942
{'398'} => {'39'},320,0.003629681722283977,0.6213592233009708
"{'101', '32'} => {'48'}",256,0.002903745377827182,0.6213592233009708
{'398'} => {'48'},320,0.003629681722283977,0.6213592233009708
{'2763'} => {'39'},164,0.0018602118826705383,0.6212121212121212
"{'147', '32'} => {'48'}",223,0.0025294344502166466,0.6211699164345403
{'1404'} => {'48'},277,0.003141943240852068,0.6210762331838565
{'2468'} => {'39'},213,0.0024160068963952723,0.6209912536443148
"{'56', '39'} => {'48'}",226,0.002563462716363059,0.6208791208791209
"{'9555', '39'} => {'48'}",149,0.0016900705519384768,0.6208333333333333
"{'38', '249'} => {'48'}",167,0.0018942401488169507,0.620817843866171
{'1014'} => {'48'},162,0.0018375263719062635,0.6206896551724138
{'1043'} => {'39'},342,0.0038792223406910005,0.6206896551724138
