pattern,count,support
{'171'},225,0.0025521199609809214
"{'48', '171'}",140,0.00158798575349924
"{'39', '171'}",159,0.0018034981057598511
{'3774'},226,0.002563462716363059
"{'3774', '39'}",136,0.0015426147319706903
"{'3774', '48'}",152,0.0017240988180848892
{'2113'},226,0.002563462716363059
"{'2113', '48'}",148,0.0016787277965563394
"{'2113', '39'}",171,0.0019396111703455002
{'1818'},226,0.002563462716363059
"{'3311', '1818'}",140,0.00158798575349924
"{'1819', '1818'}",145,0.0016446995304099273
"{'48', '1818'}",146,0.0016560422857920646
"{'39', '1818'}",147,0.001667385041174202
"{'795', '1818'}",150,0.0017014133073206144
{'1345'},226,0.002563462716363059
"{'1345', '48'}",134,0.0015199292212064155
"{'39', '1345'}",155,0.0017581270842313016
{'3724'},227,0.002574805471745196
"{'48', '3724'}",136,0.0015426147319706903
{'1996'},227,0.002574805471745196
"{'48', '1996'}",149,0.0016900705519384768
"{'39', '1996'}",174,0.0019736394364919126
{'560'},227,0.002574805471745196
{'10818'},228,0.002586148227127334
{'3149'},228,0.002586148227127334
"{'39', '3149'}",161,0.0018261836165241261
{'1652'},228,0.002586148227127334
"{'39', '1652'}",156,0.001769469839613439
{'1527'},228,0.002586148227127334
"{'48', '1527'}",149,0.0016900705519384768
"{'39', '1527'}",162,0.0018375263719062635
{'650'},228,0.002586148227127334
"{'48', '650'}",137,0.0015539574873528277
"{'39', '650'}",138,0.001565300242734965
{'406'},228,0.002586148227127334
"{'48', '406'}",135,0.001531271976588553
{'222'},228,0.002586148227127334
"{'222', '39'}",133,0.001508586465824278
"{'222', '48'}",143,0.0016220140196456523
{'4940'},229,0.0025974909825094714
"{'39', '4940'}",140,0.00158798575349924
"{'48', '4940'}",147,0.001667385041174202
{'2706'},229,0.0025974909825094714
"{'39', '2706'}",133,0.001508586465824278
{'1815'},229,0.0025974909825094714
"{'48', '1815'}",135,0.001531271976588553
{'13182'},230,0.0026088337378916086
"{'39', '13182'}",138,0.001565300242734965
{'10074'},230,0.0026088337378916086
"{'39', '10074'}",165,0.0018715546380526757
{'9001'},230,0.0026088337378916086
"{'39', '9001'}",160,0.0018148408611419885
{'3292'},230,0.0026088337378916086
"{'48', '3292'}",151,0.0017127560627027518
{'2746'},230,0.0026088337378916086
"{'2746', '48'}",144,0.0016333567750277896
"{'39', '2746'}",158,0.0017921553503777137
{'2052'},230,0.0026088337378916086
"{'48', '2052'}",134,0.0015199292212064155
"{'39', '2052'}",137,0.0015539574873528277
{'1012'},230,0.0026088337378916086
"{'48', '1012'}",147,0.001667385041174202
{'220'},230,0.0026088337378916086
"{'220', '48'}",138,0.001565300242734965
"{'39', '220'}",156,0.001769469839613439
{'3221'},231,0.002620176493273746
"{'48', '3221'}",159,0.0018034981057598511
{'2983'},231,0.002620176493273746
"{'2983', '48'}",142,0.0016106712642635149
"{'39', '2983'}",149,0.0016900705519384768
{'2728'},231,0.002620176493273746
"{'2728', '48'}",134,0.0015199292212064155
"{'2728', '39'}",143,0.0016220140196456523
{'851'},231,0.002620176493273746
"{'851', '48'}",137,0.0015539574873528277
{'486'},231,0.002620176493273746
"{'48', '486'}",137,0.0015539574873528277
{'447'},231,0.002620176493273746
"{'48', '447'}",140,0.00158798575349924
"{'39', '447'}",142,0.0016106712642635149
{'3553'},232,0.0026315192486558833
{'1072'},232,0.0026315192486558833
"{'48', '1072'}",136,0.0015426147319706903
"{'39', '1072'}",154,0.001746784328849164
{'1071'},232,0.0026315192486558833
"{'48', '1071'}",147,0.001667385041174202
{'151'},232,0.0026315192486558833
"{'39', '151'}",158,0.0017921553503777137
{'98'},232,0.0026315192486558833
{'6128'},233,0.002642862004038021
"{'48', '6128'}",146,0.0016560422857920646
"{'39', '6128'}",152,0.0017240988180848892
{'2990'},233,0.002642862004038021
{'2874'},233,0.002642862004038021
"{'48', '2874'}",138,0.001565300242734965
"{'39', '2874'}",139,0.0015766429981171027
{'282'},233,0.002642862004038021
"{'39', '282'}",158,0.0017921553503777137
"{'48', '282'}",162,0.0018375263719062635
{'4630'},234,0.0026542047594201586
"{'39', '4630'}",143,0.0016220140196456523
"{'48', '4630'}",144,0.0016333567750277896
{'849'},234,0.0026542047594201586
"{'48', '849'}",134,0.0015199292212064155
"{'39', '849'}",141,0.0015993285088813775
{'108'},234,0.0026542047594201586
"{'108', '48'}",139,0.0015766429981171027
{'12677'},235,0.0026655475148022957
"{'12677', '48'}",136,0.0015426147319706903
{'1085'},235,0.0026655475148022957
"{'1085', '39'}",133,0.001508586465824278
{'887'},235,0.0026655475148022957
"{'39', '887'}",138,0.001565300242734965
"{'48', '887'}",164,0.0018602118826705383
{'759'},235,0.0026655475148022957
"{'48', '759'}",138,0.001565300242734965
"{'39', '759'}",153,0.0017354415734670266
{'599'},235,0.0026655475148022957
"{'599', '39'}",134,0.0015199292212064155
{'440'},235,0.0026655475148022957
"{'440', '39'}",139,0.0015766429981171027
"{'440', '48'}",143,0.0016220140196456523
{'399'},235,0.0026655475148022957
"{'48', '399'}",154,0.001746784328849164
"{'39', '399'}",160,0.0018148408611419885
{'4170'},236,0.0026768902701844333
{'4316'},237,0.0026882330255665705
"{'48', '4316'}",135,0.001531271976588553
"{'39', '4316'}",143,0.0016220140196456523
{'2103'},237,0.0026882330255665705
"{'39', '2103'}",148,0.0016787277965563394
"{'48', '2103'}",153,0.0017354415734670266
{'1476'},237,0.0026882330255665705
"{'39', '1476'}",168,0.001905582904199088
{'1249'},237,0.0026882330255665705
"{'39', '1249'}",151,0.0017127560627027518
"{'48', '1249'}",155,0.0017581270842313016
{'911'},237,0.0026882330255665705
"{'39', '911'}",144,0.0016333567750277896
"{'48', '911'}",150,0.0017014133073206144
{'565'},237,0.0026882330255665705
"{'48', '565'}",149,0.0016900705519384768
"{'39', '565'}",156,0.001769469839613439
{'9304'},238,0.002699575780948708
"{'9304', '48'}",136,0.0015426147319706903
{'2188'},238,0.002699575780948708
"{'39', '2188'}",140,0.00158798575349924
"{'48', '2188'}",143,0.0016220140196456523
{'4209'},239,0.0027109185363308453
"{'39', '4209'}",143,0.0016220140196456523
{'1395'},239,0.0027109185363308453
"{'48', '1395'}",138,0.001565300242734965
"{'39', '1395'}",149,0.0016900705519384768
{'606'},239,0.0027109185363308453
"{'39', '606'}",144,0.0016333567750277896
{'392'},239,0.0027109185363308453
"{'39', '392'}",135,0.001531271976588553
"{'48', '392'}",141,0.0015993285088813775
{'200'},239,0.0027109185363308453
"{'48', '200'}",139,0.0015766429981171027
"{'39', '200'}",146,0.0016560422857920646
{'3683'},240,0.002722261291712983
"{'39', '3683'}",148,0.0016787277965563394
{'1994'},240,0.002722261291712983
"{'39', '1994'}",136,0.0015426147319706903
"{'48', '1994'}",162,0.0018375263719062635
{'926'},240,0.002722261291712983
"{'48', '926'}",142,0.0016106712642635149
"{'39', '926'}",156,0.001769469839613439
{'3311'},241,0.0027336040470951205
"{'795', '3311'}",147,0.001667385041174202
"{'3311', '48'}",149,0.0016900705519384768
"{'3311', '39'}",151,0.0017127560627027518
"{'3311', '1819'}",180,0.0020416959687847374
{'1784'},241,0.0027336040470951205
"{'48', '1784'}",150,0.0017014133073206144
"{'39', '1784'}",151,0.0017127560627027518
{'2634'},242,0.0027449468024772577
"{'2634', '48'}",140,0.00158798575349924
"{'39', '2634'}",143,0.0016220140196456523
{'4339'},243,0.0027562895578593953
"{'48', '4339'}",143,0.0016220140196456523
"{'39', '4339'}",159,0.0018034981057598511
{'3404'},243,0.0027562895578593953
"{'39', '3404'}",156,0.001769469839613439
"{'48', '3404'}",158,0.0017921553503777137
{'2528'},243,0.0027562895578593953
"{'48', '2528'}",136,0.0015426147319706903
"{'39', '2528'}",152,0.0017240988180848892
{'1332'},243,0.0027562895578593953
"{'1332', '39'}",136,0.0015426147319706903
"{'1332', '48'}",146,0.0016560422857920646
{'760'},243,0.0027562895578593953
"{'48', '760'}",149,0.0016900705519384768
"{'39', '760'}",155,0.0017581270842313016
{'15345'},244,0.0027676323132415324
"{'48', '15345'}",137,0.0015539574873528277
{'3321'},244,0.0027676323132415324
"{'48', '3321'}",140,0.00158798575349924
"{'39', '3321'}",154,0.001746784328849164
{'3291'},244,0.0027676323132415324
"{'3291', '48'}",149,0.0016900705519384768
"{'39', '3291'}",156,0.001769469839613439
{'2350'},244,0.0027676323132415324
"{'39', '2350'}",147,0.001667385041174202
"{'2350', '48'}",159,0.0018034981057598511
{'1594'},244,0.0027676323132415324
"{'39', '1594'}",153,0.0017354415734670266
{'1378'},244,0.0027676323132415324
"{'1378', '48'}",147,0.001667385041174202
"{'1378', '309'}",151,0.0017127560627027518
"{'1378', '1379'}",158,0.0017921553503777137
"{'1378', '39'}",159,0.0018034981057598511
{'708'},244,0.0027676323132415324
"{'48', '708'}",145,0.0016446995304099273
"{'39', '708'}",178,0.002019010458020462
{'491'},244,0.0027676323132415324
"{'48', '491'}",182,0.002064381479549012
"{'39', '48', '491'}",148,0.0016787277965563394
"{'39', '491'}",186,0.0021097525010775617
{'104'},244,0.0027676323132415324
"{'48', '104'}",133,0.001508586465824278
"{'39', '104'}",152,0.0017240988180848892
{'133'},245,0.00277897506862367
"{'39', '133'}",156,0.001769469839613439
"{'48', '133'}",158,0.0017921553503777137
{'69'},246,0.0027903178240058077
"{'48', '69'}",156,0.001769469839613439
"{'39', '69'}",162,0.0018375263719062635
{'1591'},247,0.002801660579387945
"{'48', '1591'}",152,0.0017240988180848892
"{'39', '1591'}",169,0.0019169256595812255
{'1160'},247,0.002801660579387945
"{'1160', '39'}",156,0.001769469839613439
"{'1160', '48'}",157,0.0017808125949955764
{'1104'},247,0.002801660579387945
"{'1104', '48'}",149,0.0016900705519384768
"{'39', '1104'}",167,0.0018942401488169507
{'651'},247,0.002801660579387945
"{'39', '651'}",156,0.001769469839613439
{'2998'},248,0.0028130033347700824
"{'39', '2998'}",168,0.001905582904199088
"{'48', '2998'}",169,0.0019169256595812255
{'2276'},248,0.0028130033347700824
"{'48', '2276'}",139,0.0015766429981171027
{'767'},248,0.0028130033347700824
"{'39', '767'}",162,0.0018375263719062635
"{'48', '767'}",164,0.0018602118826705383
{'388'},248,0.0028130033347700824
"{'388', '48'}",143,0.0016220140196456523
"{'388', '39'}",152,0.0017240988180848892
{'350'},248,0.0028130033347700824
"{'39', '350'}",153,0.0017354415734670266
{'2815'},249,0.0028243460901522196
"{'39', '2815'}",133,0.001508586465824278
"{'48', '2815'}",151,0.0017127560627027518
{'2177'},249,0.0028243460901522196
"{'48', '2177'}",152,0.0017240988180848892
"{'39', '2177'}",161,0.0018261836165241261
{'1609'},249,0.0028243460901522196
"{'1609', '14933'}",145,0.0016446995304099273
"{'1609', '39'}",153,0.0017354415734670266
{'1318'},249,0.0028243460901522196
"{'1318', '48'}",143,0.0016220140196456523
"{'1318', '39'}",153,0.0017354415734670266
{'50'},249,0.0028243460901522196
"{'39', '50'}",153,0.0017354415734670266
{'2441'},250,0.002835688845534357
"{'39', '2441'}",148,0.0016787277965563394
"{'48', '2441'}",154,0.001746784328849164
{'256'},250,0.002835688845534357
"{'48', '256'}",134,0.0015199292212064155
"{'39', '256'}",188,0.0021324380118418365
{'77'},250,0.002835688845534357
"{'39', '77'}",139,0.0015766429981171027
"{'48', '77'}",162,0.0018375263719062635
{'2561'},251,0.002847031600916495
"{'48', '2561'}",145,0.0016446995304099273
{'2186'},251,0.002847031600916495
"{'39', '2186'}",154,0.001746784328849164
{'1819'},251,0.002847031600916495
"{'1819', '48'}",156,0.001769469839613439
"{'39', '1819'}",163,0.001848869127288401
"{'795', '1819'}",167,0.0018942401488169507
{'1804'},251,0.002847031600916495
"{'48', '1804'}",151,0.0017127560627027518
"{'39', '1804'}",164,0.0018602118826705383
{'795'},251,0.002847031600916495
"{'795', '39'}",156,0.001769469839613439
"{'795', '48'}",158,0.0017921553503777137
{'597'},251,0.002847031600916495
"{'48', '597'}",159,0.0018034981057598511
"{'39', '48', '597'}",136,0.0015426147319706903
"{'39', '597'}",209,0.0023706358748667227
{'3102'},252,0.002858374356298632
"{'39', '3102'}",155,0.0017581270842313016
{'2406'},252,0.002858374356298632
"{'39', '2406'}",150,0.0017014133073206144
{'1897'},252,0.002858374356298632
"{'39', '1897'}",141,0.0015993285088813775
"{'48', '1897'}",144,0.0016333567750277896
{'924'},252,0.002858374356298632
"{'39', '924'}",151,0.0017127560627027518
"{'48', '924'}",164,0.0018602118826705383
{'10568'},253,0.0028697171116807696
"{'39', '10568'}",155,0.0017581270842313016
"{'48', '10568'}",157,0.0017808125949955764
{'2723'},253,0.0028697171116807696
"{'48', '2723'}",142,0.0016106712642635149
{'1497'},253,0.0028697171116807696
"{'1497', '39'}",139,0.0015766429981171027
{'1372'},253,0.0028697171116807696
"{'1372', '48'}",147,0.001667385041174202
"{'1372', '39'}",156,0.001769469839613439
{'1143'},253,0.0028697171116807696
"{'39', '1143'}",178,0.002019010458020462
{'925'},253,0.0028697171116807696
"{'925', '48'}",156,0.001769469839613439
"{'925', '39'}",165,0.0018715546380526757
{'5728'},254,0.0028810598670629068
"{'48', '5728'}",160,0.0018148408611419885
"{'39', '5728'}",191,0.002166466277988249
{'1595'},254,0.0028810598670629068
"{'39', '1595'}",148,0.0016787277965563394
"{'48', '1595'}",149,0.0016900705519384768
{'2843'},255,0.0028924026224450444
"{'39', '2843'}",148,0.0016787277965563394
"{'48', '2843'}",156,0.001769469839613439
{'987'},255,0.0028924026224450444
"{'48', '987'}",153,0.0017354415734670266
"{'39', '987'}",157,0.0017808125949955764
{'576'},255,0.0028924026224450444
"{'48', '576'}",161,0.0018261836165241261
"{'39', '576'}",170,0.0019282684149633628
{'3451'},256,0.002903745377827182
"{'48', '3451'}",136,0.0015426147319706903
"{'39', '3451'}",161,0.0018261836165241261
{'1163'},256,0.002903745377827182
"{'1163', '39'}",141,0.0015993285088813775
"{'1163', '48'}",177,0.002007667702638325
{'1026'},256,0.002903745377827182
"{'1026', '48'}",139,0.0015766429981171027
"{'1026', '39'}",168,0.001905582904199088
{'167'},256,0.002903745377827182
"{'39', '167'}",148,0.0016787277965563394
"{'48', '167'}",164,0.0018602118826705383
{'2225'},257,0.002915088133209319
"{'39', '2225'}",152,0.0017240988180848892
{'1966'},257,0.002915088133209319
"{'48', '1966'}",152,0.0017240988180848892
"{'39', '1966'}",184,0.002087066990313287
{'837'},257,0.002915088133209319
"{'39', '837'}",133,0.001508586465824278
"{'48', '837'}",151,0.0017127560627027518
{'206'},257,0.002915088133209319
"{'48', '206'}",153,0.0017354415734670266
"{'39', '206'}",153,0.0017354415734670266
{'4307'},258,0.0029264308885914568
"{'39', '4307'}",157,0.0017808125949955764
"{'48', '4307'}",168,0.001905582904199088
{'3189'},258,0.0029264308885914568
"{'39', '3189'}",138,0.001565300242734965
"{'48', '3189'}",150,0.0017014133073206144
{'1899'},258,0.0029264308885914568
"{'1899', '48'}",151,0.0017127560627027518
"{'1899', '39'}",174,0.0019736394364919126
{'647'},258,0.0029264308885914568
"{'647', '769'}",150,0.0017014133073206144
{'10513'},259,0.002937773643973594
"{'39', '10513'}",145,0.0016446995304099273
"{'48', '10513'}",155,0.0017581270842313016
{'3160'},259,0.002937773643973594
"{'3160', '48'}",135,0.001531271976588553
"{'3160', '39'}",150,0.0017014133073206144
{'612'},259,0.002937773643973594
"{'612', '48'}",135,0.001531271976588553
"{'612', '39'}",149,0.0016900705519384768
{'552'},259,0.002937773643973594
"{'39', '552'}",156,0.001769469839613439
"{'48', '552'}",174,0.0019736394364919126
{'492'},259,0.002937773643973594
"{'492', '48'}",148,0.0016787277965563394
"{'492', '39'}",164,0.0018602118826705383
{'489'},259,0.002937773643973594
"{'39', '489'}",154,0.001746784328849164
"{'48', '489'}",165,0.0018715546380526757
{'189'},259,0.002937773643973594
"{'39', '189'}",154,0.001746784328849164
{'2915'},260,0.0029491163993557315
"{'2915', '48'}",141,0.0015993285088813775
"{'2915', '39'}",164,0.0018602118826705383
{'2420'},260,0.0029491163993557315
"{'2420', '48'}",145,0.0016446995304099273
"{'2420', '39'}",162,0.0018375263719062635
{'2259'},260,0.0029491163993557315
"{'39', '2259'}",175,0.0019849821918740502
{'1831'},260,0.0029491163993557315
"{'39', '1831'}",160,0.0018148408611419885
"{'38', '39', '1831'}",156,0.001769469839613439
"{'38', '1831'}",252,0.002858374356298632
{'1013'},260,0.0029491163993557315
"{'1013', '48'}",150,0.0017014133073206144
"{'1013', '39'}",162,0.0018375263719062635
{'757'},260,0.0029491163993557315
"{'757', '48'}",155,0.0017581270842313016
"{'39', '757'}",184,0.002087066990313287
{'550'},260,0.0029491163993557315
"{'48', '550'}",146,0.0016560422857920646
"{'39', '550'}",154,0.001746784328849164
{'4344'},261,0.002960459154737869
"{'39', '4344'}",184,0.002087066990313287
{'2212'},261,0.002960459154737869
"{'48', '2212'}",145,0.0016446995304099273
"{'39', '2212'}",150,0.0017014133073206144
{'1014'},261,0.002960459154737869
"{'1014', '39'}",157,0.0017808125949955764
"{'1014', '48'}",162,0.0018375263719062635
{'753'},261,0.002960459154737869
"{'39', '753'}",157,0.0017808125949955764
"{'48', '753'}",158,0.0017921553503777137
{'749'},261,0.002960459154737869
"{'749', '39'}",137,0.0015539574873528277
{'587'},261,0.002960459154737869
"{'39', '587'}",156,0.001769469839613439
"{'48', '587'}",163,0.001848869127288401
{'3462'},262,0.0029718019101200063
"{'3462', '48'}",148,0.0016787277965563394
"{'39', '3462'}",157,0.0017808125949955764
{'3151'},262,0.0029718019101200063
"{'39', '3151'}",150,0.0017014133073206144
"{'48', '3151'}",155,0.0017581270842313016
{'932'},262,0.0029718019101200063
"{'48', '932'}",140,0.00158798575349924
"{'39', '932'}",166,0.0018828973934348133
{'536'},262,0.0029718019101200063
"{'39', '536'}",160,0.0018148408611419885
"{'48', '536'}",164,0.0018602118826705383
{'344'},262,0.0029718019101200063
"{'48', '344'}",161,0.0018261836165241261
{'205'},262,0.0029718019101200063
"{'205', '48'}",152,0.0017240988180848892
"{'39', '205'}",159,0.0018034981057598511
{'3012'},263,0.002983144665502144
"{'3012', '48'}",151,0.0017127560627027518
"{'39', '3012'}",165,0.0018715546380526757
{'673'},263,0.002983144665502144
"{'673', '39'}",172,0.0019509539257276378
{'414'},263,0.002983144665502144
"{'48', '414'}",144,0.0016333567750277896
"{'39', '414'}",188,0.0021324380118418365
{'308'},263,0.002983144665502144
"{'48', '308'}",149,0.0016900705519384768
"{'1269', '308'}",150,0.0017014133073206144
"{'39', '308'}",170,0.0019282684149633628
{'3635'},264,0.002994487420884281
"{'48', '3635'}",166,0.0018828973934348133
"{'39', '3635'}",168,0.001905582904199088
{'2988'},264,0.002994487420884281
"{'2988', '48'}",142,0.0016106712642635149
"{'2988', '39'}",152,0.0017240988180848892
{'2763'},264,0.002994487420884281
"{'2763', '48'}",147,0.001667385041174202
"{'2763', '39'}",164,0.0018602118826705383
{'1786'},264,0.002994487420884281
"{'48', '1786'}",168,0.001905582904199088
"{'39', '48', '1786'}",150,0.0017014133073206144
"{'39', '1786'}",206,0.0023366076087203104
{'1629'},264,0.002994487420884281
"{'39', '1629'}",150,0.0017014133073206144
"{'48', '1629'}",165,0.0018715546380526757
{'347'},264,0.002994487420884281
"{'39', '347'}",160,0.0018148408611419885
"{'48', '347'}",177,0.002007667702638325
{'10448'},265,0.0030058301762664187
"{'10448', '48'}",149,0.0016900705519384768
"{'39', '10448'}",154,0.001746784328849164
{'1938'},265,0.0030058301762664187
"{'39', '1938'}",169,0.0019169256595812255
{'1183'},265,0.0030058301762664187
"{'39', '1183'}",136,0.0015426147319706903
"{'48', '1183'}",179,0.0020303532134025998
{'2370'},266,0.003017172931648556
"{'48', '2370'}",146,0.0016560422857920646
"{'39', '2370'}",151,0.0017127560627027518
{'2167'},266,0.003017172931648556
"{'2167', '48'}",181,0.0020530387241668746
"{'2167', '48', '39'}",139,0.0015766429981171027
"{'2167', '39'}",181,0.0020530387241668746
{'1903'},266,0.003017172931648556
"{'39', '1903'}",141,0.0015993285088813775
"{'48', '1903'}",156,0.001769469839613439
{'1010'},266,0.003017172931648556
"{'1010', '48'}",165,0.0018715546380526757
"{'1010', '39'}",193,0.0021891517887525237
{'116'},266,0.003017172931648556
"{'116', '48'}",154,0.001746784328849164
"{'116', '39'}",166,0.0018828973934348133
{'1'},266,0.003017172931648556
"{'48', '1'}",142,0.0016106712642635149
"{'39', '1'}",163,0.001848869127288401
{'8867'},267,0.0030285156870306935
"{'8867', '48'}",151,0.0017127560627027518
"{'8867', '39'}",163,0.001848869127288401
{'12473'},268,0.003039858442412831
"{'48', '12473'}",166,0.0018828973934348133
"{'39', '12473'}",172,0.0019509539257276378
{'2856'},268,0.003039858442412831
"{'39', '2856'}",170,0.0019282684149633628
"{'48', '2856'}",176,0.0019963249472561874
{'285'},268,0.003039858442412831
"{'39', '285'}",152,0.0017240988180848892
"{'48', '285'}",185,0.0020984097456954245
{'10605'},270,0.003062543953177106
"{'48', '10605'}",179,0.0020303532134025998
"{'39', '48', '10605'}",145,0.0016446995304099273
"{'39', '10605'}",191,0.002166466277988249
{'4685'},270,0.003062543953177106
"{'39', '4685'}",166,0.0018828973934348133
"{'4685', '48'}",178,0.002019010458020462
{'1616'},270,0.003062543953177106
"{'48', '1616'}",149,0.0016900705519384768
"{'39', '1616'}",169,0.0019169256595812255
{'1602'},270,0.003062543953177106
"{'1602', '48'}",165,0.0018715546380526757
"{'1602', '39'}",176,0.0019963249472561874
{'563'},270,0.003062543953177106
"{'48', '563'}",155,0.0017581270842313016
"{'39', '563'}",163,0.001848869127288401
{'2053'},271,0.003073886708559243
"{'2053', '39'}",157,0.0017808125949955764
"{'2053', '48'}",176,0.0019963249472561874
{'1096'},271,0.003073886708559243
"{'39', '1096'}",152,0.0017240988180848892
"{'48', '1096'}",154,0.001746784328849164
{'95'},271,0.003073886708559243
"{'95', '48'}",162,0.0018375263719062635
"{'95', '39'}",189,0.002143780767223974
{'5248'},272,0.0030852294639413806
"{'48', '5248'}",152,0.0017240988180848892
"{'39', '5248'}",175,0.0019849821918740502
{'5124'},272,0.0030852294639413806
"{'39', '5124'}",150,0.0017014133073206144
"{'48', '5124'}",170,0.0019282684149633628
{'1232'},272,0.0030852294639413806
"{'39', '1232'}",140,0.00158798575349924
"{'1232', '48'}",179,0.0020303532134025998
{'244'},272,0.0030852294639413806
"{'39', '244'}",146,0.0016560422857920646
"{'48', '244'}",147,0.001667385041174202
{'2997'},273,0.0030965722193235182
"{'2997', '48'}",162,0.0018375263719062635
"{'2997', '39'}",164,0.0018602118826705383
{'3315'},274,0.0031079149747056554
"{'3315', '48'}",155,0.0017581270842313016
"{'3315', '39'}",175,0.0019849821918740502
{'805'},274,0.0031079149747056554
"{'48', '805'}",171,0.0019396111703455002
"{'39', '48', '805'}",136,0.0015426147319706903
"{'39', '805'}",193,0.0021891517887525237
{'615'},274,0.0031079149747056554
"{'615', '48'}",170,0.0019282684149633628
{'165'},274,0.0031079149747056554
"{'39', '165'}",160,0.0018148408611419885
"{'164', '165'}",160,0.0018148408611419885
"{'48', '165'}",195,0.0022118372995167984
{'10420'},275,0.003119257730087793
"{'48', '10420'}",178,0.002019010458020462
"{'39', '48', '10420'}",135,0.001531271976588553
"{'39', '10420'}",183,0.0020757242349311493
{'4945'},275,0.003119257730087793
"{'4945', '39'}",142,0.0016106712642635149
"{'4945', '48'}",177,0.002007667702638325
{'2573'},275,0.003119257730087793
"{'48', '2573'}",154,0.001746784328849164
"{'39', '2573'}",178,0.002019010458020462
{'1741'},275,0.003119257730087793
"{'48', '1741'}",134,0.0015199292212064155
"{'39', '1741'}",194,0.0022004945441346613
{'1188'},276,0.00313060048546993
"{'1188', '48'}",134,0.0015199292212064155
"{'1188', '39'}",176,0.0019963249472561874
"{'1188', '39', '38'}",160,0.0018148408611419885
"{'1188', '38'}",256,0.002903745377827182
{'250'},276,0.00313060048546993
"{'39', '250'}",155,0.0017581270842313016
"{'48', '250'}",178,0.002019010458020462
{'169'},276,0.00313060048546993
"{'48', '169'}",159,0.0018034981057598511
"{'39', '169'}",177,0.002007667702638325
{'128'},276,0.00313060048546993
"{'39', '128'}",144,0.0016333567750277896
"{'48', '128'}",170,0.0019282684149633628
{'1294'},277,0.003141943240852068
"{'1294', '48'}",166,0.0018828973934348133
"{'1294', '39'}",167,0.0018942401488169507
{'1291'},277,0.003141943240852068
"{'48', '1291'}",160,0.0018148408611419885
"{'39', '1291'}",170,0.0019282684149633628
{'684'},277,0.003141943240852068
"{'166', '684'}",138,0.001565300242734965
"{'39', '684'}",168,0.001905582904199088
"{'48', '684'}",177,0.002007667702638325
{'4070'},278,0.0031532859962342054
"{'48', '4070'}",175,0.0019849821918740502
"{'39', '48', '4070'}",133,0.001508586465824278
"{'39', '4070'}",177,0.002007667702638325
{'3279'},279,0.0031646287516163426
"{'48', '3279'}",161,0.0018261836165241261
"{'39', '3279'}",181,0.0020530387241668746
{'1269'},279,0.0031646287516163426
"{'1269', '1080'}",137,0.0015539574873528277
"{'309', '1269'}",149,0.0016900705519384768
"{'48', '1269'}",161,0.0018261836165241261
"{'39', '1269'}",194,0.0022004945441346613
{'2596'},280,0.00317597150699848
"{'2596', '39'}",149,0.0016900705519384768
"{'2596', '48'}",156,0.001769469839613439
{'2344'},280,0.00317597150699848
"{'48', '2344'}",180,0.0020416959687847374
"{'39', '2344'}",183,0.0020757242349311493
{'764'},280,0.00317597150699848
"{'48', '764'}",153,0.0017354415734670266
"{'39', '764'}",194,0.0022004945441346613
{'611'},280,0.00317597150699848
"{'611', '48'}",161,0.0018261836165241261
"{'611', '39'}",165,0.0018715546380526757
{'2625'},281,0.0031873142623806174
"{'39', '2625'}",161,0.0018261836165241261
"{'48', '2625'}",166,0.0018828973934348133
{'1976'},281,0.0031873142623806174
"{'1976', '48'}",177,0.002007667702638325
"{'1976', '39'}",184,0.002087066990313287
{'1564'},283,0.0032099997731448926
"{'39', '1564'}",140,0.00158798575349924
"{'48', '1564'}",182,0.002064381479549012
{'1379'},283,0.0032099997731448926
"{'1379', '1080'}",141,0.0015993285088813775
"{'48', '1379'}",156,0.001769469839613439
"{'309', '1379'}",166,0.0018828973934348133
"{'39', '1379'}",196,0.002223180054898936
{'1280'},283,0.0032099997731448926
"{'48', '1280'}",165,0.0018715546380526757
"{'39', '1280'}",169,0.0019169256595812255
{'511'},283,0.0032099997731448926
"{'48', '511'}",135,0.001531271976588553
"{'39', '511'}",161,0.0018261836165241261
{'412'},284,0.0032213425285270297
"{'48', '412'}",181,0.0020530387241668746
"{'39', '48', '412'}",141,0.0015993285088813775
"{'39', '412'}",188,0.0021324380118418365
{'234'},284,0.0032213425285270297
"{'234', '48'}",138,0.001565300242734965
"{'234', '39'}",185,0.0020984097456954245
{'10551'},285,0.0032326852839091673
"{'48', '10551'}",168,0.001905582904199088
"{'39', '10551'}",178,0.002019010458020462
{'2965'},285,0.0032326852839091673
"{'48', '2965'}",179,0.0020303532134025998
"{'39', '2965'}",179,0.0020303532134025998
{'2635'},285,0.0032326852839091673
"{'48', '2635'}",152,0.0017240988180848892
"{'39', '2635'}",178,0.002019010458020462
{'3668'},286,0.0032440280392913045
"{'39', '3668'}",174,0.0019736394364919126
"{'3668', '48'}",180,0.0020416959687847374
{'3194'},286,0.0032440280392913045
"{'48', '3194'}",139,0.0015766429981171027
"{'39', '3194'}",143,0.0016220140196456523
{'662'},286,0.0032440280392913045
"{'662', '48'}",161,0.0018261836165241261
"{'662', '39'}",169,0.0019169256595812255
{'4899'},287,0.003255370794673442
"{'48', '4899'}",144,0.0016333567750277896
"{'39', '4899'}",203,0.002302579342573898
{'1001'},287,0.003255370794673442
"{'1001', '39'}",162,0.0018375263719062635
"{'1001', '48'}",183,0.0020757242349311493
